Apacta,0.0.1,"API for a tool to craftsmen used to register working hours, material usage and quality assurance.    
# Endpoint
The endpoint `https://app.apacta.com/api/v1` should be used to communicate with the API. API access is only allowed with SSL encrypted connection (https).
# Authentication
URL query authentication with an API key is used, so appending `?api_key={api_key}` to the URL where `{api_key}` is found within Apacta settings is used for authentication
# Pagination
If the endpoint returns a `pagination` object it means the endpoint supports pagination - currently it's only possible to change pages with `?page={page_number}` but implementing custom page sizes are on the road map.


# Search/filter
Is experimental but implemented in some cases - see the individual endpoints' docs for further explanation.
# Ordering
Is currently experimental, but on some endpoints it's implemented on URL querys so eg. to order Invoices by `invoice_number` appending `?sort=Invoices.invoice_number&direction=desc` would sort the list descending by the value of `invoice_number`.
# Associations
Is currently implemented on an experimental basis where you can append eg. `?include=Contacts,Projects`  to the `/api/v1/invoices/` endpoint to embed `Contact` and `Project` objects directly.
# Project Files
Currently project files can be retrieved from two endpoints. `/projects/{project_id}/files` handles files uploaded from wall posts or forms. `/projects/{project_id}/project_files` allows uploading and showing files, not belonging to specific form or wall post.
# Errors/Exceptions
## 422 (Validation)
Write something about how the `errors` object contains keys with the properties that failes validation like:
```
  {
      ""success"": false,
      ""data"": {
          ""code"": 422,
          ""url"": ""/api/v1/contacts?api_key=5523be3b-30ef-425d-8203-04df7caaa93a"",
          ""message"": ""A validation error occurred"",
          ""errorCount"": 1,
          ""errors"": {
              ""contact_types"": [ ## Property name that failed validation
                  ""Contacts must have at least one contact type"" ## Message with further explanation
              ]
          }
      }
  }
```
## Code examples
Running examples of how to retrieve the 5 most recent forms registered and embed the details of the User that made the form, and eventual products contained in the form
### Swift
```
  
```
### Java
#### OkHttp
```
  OkHttpClient client = new OkHttpClient();
  
  Request request = new Request.Builder()
    .url(""https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"")
    .get()
    .addHeader(""x-auth-token"", ""{INSERT_YOUR_TOKEN}"")
    .addHeader(""accept"", ""application/json"")
    .build();
  
  Response response = client.newCall(request).execute();
```
#### Unirest
```
  HttpResponse<String> response = Unirest.get(""https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"")
    .header(""x-auth-token"", ""{INSERT_YOUR_TOKEN}"")
    .header(""accept"", ""application/json"")
    .asString();
```
### Javascript
#### Native
```
  var data = null;
  
  var xhr = new XMLHttpRequest();
  xhr.withCredentials = true;
  
  xhr.addEventListener(""readystatechange"", function () {
    if (this.readyState === 4) {
      console.log(this.responseText);
    }
  });
  
  xhr.open(""GET"", ""https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"");
  xhr.setRequestHeader(""x-auth-token"", ""{INSERT_YOUR_TOKEN}"");
  xhr.setRequestHeader(""accept"", ""application/json"");
  
  xhr.send(data);
```
#### jQuery
```
  var settings = {
    ""async"": true,
    ""crossDomain"": true,
    ""url"": ""https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"",
    ""method"": ""GET"",
    ""headers"": {
      ""x-auth-token"": ""{INSERT_YOUR_TOKEN}"",
      ""accept"": ""application/json"",
    }
  }
  
  $.ajax(settings).done(function (response) {
    console.log(response);
  });
```
#### NodeJS (Request)
```
  var request = require(""request"");

  var options = { method: 'GET',
    url: 'https://app.apacta.com/api/v1/forms',
    qs: 
     { extended: 'true',
       sort: 'Forms.created',
       direction: 'DESC',
       include: 'Products,CreatedBy',
       limit: '5' },
    headers: 
     { accept: 'application/json',
       'x-auth-token': '{INSERT_YOUR_TOKEN}' } };
  
  request(options, function (error, response, body) {
    if (error) throw new Error(error);
  
    console.log(body);
  });

```
### Python 3
```
  import http.client
  
  conn = http.client.HTTPSConnection(""app.apacta.com"")
  
  payload = """"
  
  headers = {
      'x-auth-token': ""{INSERT_YOUR_TOKEN}"",
      'accept': ""application/json"",
      }
  
  conn.request(""GET"", ""/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"", payload, headers)
  
  res = conn.getresponse()
  data = res.read()
  
  print(data.decode(""utf-8""))
```
### C#
#### RestSharp
```
  var client = new RestClient(""https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"");
  var request = new RestRequest(Method.GET);
  request.AddHeader(""accept"", ""application/json"");
  request.AddHeader(""x-auth-token"", ""{INSERT_YOUR_TOKEN}"");
  IRestResponse response = client.Execute(request);    
```
### Ruby
```
  require 'uri'
  require 'net/http'
  
  url = URI(""https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5"")
  
  http = Net::HTTP.new(url.host, url.port)
  http.use_ssl = true
  http.verify_mode = OpenSSL::SSL::VERIFY_NONE
  
  request = Net::HTTP::Get.new(url)
  request[""x-auth-token""] = '{INSERT_YOUR_TOKEN}'
  request[""accept""] = 'application/json'
  
  response = http.request(request)
  puts response.read_body
```
### PHP (HttpRequest)
```
  <?php

  $request = new HttpRequest();
  $request->setUrl('https://app.apacta.com/api/v1/forms');
  $request->setMethod(HTTP_METH_GET);
  
  $request->setQueryData(array(
    'extended' => 'true',
    'sort' => 'Forms.created',
    'direction' => 'DESC',
    'include' => 'Products,CreatedBy',
    'limit' => '5'
  ));
  
  $request->setHeaders(array(
    'accept' => 'application/json',
    'x-auth-token' => '{INSERT_YOUR_TOKEN}'
  ));
  
  try {
    $response = $request->send();
  
    echo $response->getBody();
  } catch (HttpException $ex) {
    echo $ex;
  }
```
### Shell (cURL)
```

  $ curl --request GET --url 'https://app.apacta.com/api/v1/forms?extended=true&sort=Forms.created&direction=DESC&include=Products%2CCreatedBy&limit=5' --header 'accept: application/json' --header 'x-auth-token: {INSERT_YOUR_TOKEN}'
  
```","17-03-2017 22:40:07","22-01-2018 15:44:32"
"Marketcheck Cars",1.0.3,"<b>Access the New, Used and Certified cars inventories for all Car Dealers in US.</b> <br/>The data is sourced from online listings by over 44,000 Car dealers in US. At any time, there are about 6.2M searchable listings (about 1.9M unique VINs) for Used & Certified cars and about 6.6M (about 3.9M unique VINs) New Car listings from all over US. We use this API at the back for our website <a href='https://www.marketcheck.com' target='_blank'>www.marketcheck.com</a> and our Android and iOS mobile apps too.<br/><h5> Few useful links : </h5><ul><li>A quick view of the API and the use cases is depicated <a href='https://portals.marketcheck.com/mcapi/' target='_blank'>here</a></li><li>The Postman collection with various usages of the API is shared here https://www.getpostman.com/collections/2752684ff636cdd7bac2</li></ul>","17-01-2018 12:05:29","19-02-2018 08:08:39"
"APIMATIC API Transformer",1.0,"Transform API Descriptions from/to various formats","14-04-2016 12:48:50","04-04-2017 17:27:32"
APIs.guru,2.0.1,"Wikipedia for Web APIs. Repository of API specs in OpenAPI(fka Swagger) 2.0 format.

**Warning**: If you want to be notified about changes in advance please subscribe to our [Gitter channel](https://gitter.im/APIs-guru/api-models).

Client sample: [[Demo]](https://apis.guru/simple-ui) [[Repo]](https://github.com/APIs-guru/simple-ui)
","26-11-2015 17:52:26","13-11-2017 18:16:50"
"2ch matome feeds APIs",0.0.1,"Various 2ch matome feeds.<BR />[Endpoint] https://api.apitore.com/api/29","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Certificate feeds APIs",0.0.1,"Various certificate feeds.<BR />[Endpoint] https://api.apitore.com/api/31","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Cosine Similarity",0.0.1,"Cosine Similarity.<BR />[Endpoint] https://api.apitore.com/api/49","28-09-2017 06:09:03","28-09-2017 06:09:03"
"Design feeds APIs",0.0.1,"Various design feeds.<BR />[Endpoint] https://api.apitore.com/api/32","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Document frequency APIs",0.0.1,"Document frequency of Wikipedia.<BR />[Endpoint] https://api.apitore.com/api/16","18-04-2017 10:18:26","03-10-2017 18:33:47"
"Game feeds APIs",0.0.1,"Various game feeds.<BR />[Endpoint] https://api.apitore.com/api/33","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Japanese WordNet APIs",0.0.1,"Return all WordNet words.<BR />[Endpoint] https://api.apitore.com/api/40","28-09-2017 06:09:03","28-09-2017 06:09:03"
"Kmeans clustering by word2vec",0.0.1,"Kmeans clustering by word2vec.<BR />[Endpoint] https://api.apitore.com/api/48","28-09-2017 06:09:03","28-09-2017 06:09:03"
"Kuromoji APIs",1.0.1,"Kuromoji: japanese morphological analyzer.<BR />[Endpoint] https://api.apitore.com/api/7","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Language Detection APIs",0.0.1,"Language detection.<BR />[Endpoint] https://api.apitore.com/api/22","18-04-2017 10:18:26","03-10-2017 18:33:47"
"News feeds APIs",0.0.1,"Various news feeds.<BR />[Endpoint] https://api.apitore.com/api/34","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Pioneer blog feeds APIs",0.0.1,"Various blog feeds.<BR />[Endpoint] https://api.apitore.com/api/30","18-04-2017 10:18:26","28-09-2017 06:09:03"
"RSS2JSON APIs",0.0.1,"Rss to Json.<BR />[Endpoint] https://api.apitore.com/api/28","18-04-2017 10:18:26","28-09-2017 06:09:03"
"Sentence separator APIs",0.0.1,"Simple sentence separator.<BR />[Endpoint] https://api.apitore.com/api/17","18-04-2017 10:18:26","03-10-2017 18:33:47"
